user_id,signup_date,age,region,acquisition_channel,kyc_status
U005220,2023-12-26 18:31:05,56,West,Referral,Verified
U005221,2023-08-16 09:14:15,22,North,Referral,Verified
U005222,2024-07-18 05:07:18,67,Central,Referral,Verified
U005223,2023-03-04 23:39:38,27,West,Referral,Pending
U005224,2023-07-17 22:20:08,49,West,Organic,Verified
U005225,2023-04-09 16:52:01,24,East,Organic,Verified
U005226,2023-12-27 19:25:52,28,North,Organic,Verified
U005227,2023-08-07 19:43:27,52,West,Organic,Verified
U005228,2023-05-25 03:53:07,54,East,Affiliate,Verified
U005229,2023-10-02 18:46:07,54,South,Paid Search,Verified
U005230,2024-09-20 10:43:32,36,North,Paid Search,Verified
U005231,2024-02-12 08:20:01,61,North,Organic,Verified
U005232,2024-08-23 20:08:40,20,East,Affiliate,Rejected
U005233,2024-10-29 03:36:37,63,North,Organic,Verified
U005234,2024-10-20 13:39:43,34,West,Organic,Pending
U005235,2023-09-14 05:31:34,50,West,Affiliate,Verified
U005236,2024-10-02 13:23:48,65,South,Organic,Pending
U005237,2024-10-25 20:16:07,-5,North,Affiliate,Verified
U005238,2024-12-01 12:07:35,39,North,Paid Search,Verified
U005239,2023-09-14 05:34:12,61,South,Referral,Verified
U005240,2023-06-16 16:27:02,63,West,Organic,Verified
U005241,2024-03-02 12:28:41,30,East,Paid Search,Verified
U005242,2024-11-11 05:33:41,44,Central,Paid Search,Pending
U005243,2024-10-19 10:51:49,35,Central,Referral,Verified
U005244,2024-02-21 23:39:18,45,North,Affiliate,Verified
U005245,2023-04-19 22:40:06,38,West,Organic,Rejected
U005246,2023-11-05 10:06:49,18,East,Referral,Pending
U005247,2024-06-05 07:24:06,66,East,Organic,Verified
U005248,2024-02-14 01:45:02,51,South,Affiliate,Verified
U005249,2023-09-10 04:39:53,42,South,Social,Pending
U005250,2023-09-08 02:23:35,23,West,Organic,Verified
U005251,2023-02-13 14:49:03,21,East,Organic,Verified
U005252,2023-07-30 15:26:55,43,South,Affiliate,Verified
U005253,2024-05-03 15:29:00,52,North,Social,Verified
U005254,2023-06-26 03:49:37,31,East,Referral,Verified
U005255,2024-12-26 04:14:10,57,West,Paid Search,Rejected
U005256,2023-03-02 04:08:18,38,East,Referral,Verified
U005257,2024-03-05 19:19:05,18,North,Organic,Verified
U005258,2023-12-29 11:49:01,46,South,Social,Verified
U005259,2024-08-31 07:29:22,27,West,Affiliate,Verified
U005260,2024-10-10 01:35:04,18,West,Social,Verified
U005261,2024-02-01 17:45:26,24,North,Affiliate,Verified
U005262,2024-04-05 00:15:44,33,East,Social,Verified
U005263,2024-05-25 05:40:06,45,South,Organic,Verified
U005264,2024-01-16 07:29:35,70,West,Social,Verified
U005265,2023-05-15 23:14:15,29,North,Organic,Verified
U005266,2023-11-09 20:56:52,21,East,Paid Search,Verified
U005267,2023-06-26 08:00:02,28,Central,Paid Search,Verified
U005268,2023-12-06 00:18:59,34,South,Organic,Rejected
U005269,2024-03-25 01:30:12,28,South,Paid Search,Verified
U005270,2023-06-02 18:32:20,35,North,Paid Search,Verified
U005271,2023-07-02 01:55:40,69,North,Organic,Rejected
U005272,2024-08-23 17:50:11,38,Central,Paid Search,Rejected
U005273,2023-10-03 17:51:53,51,Central,Paid Search,Verified
U005274,2023-05-25 19:40:10,54,North,Referral,Pending
U005275,2024-06-04 14:48:15,24,Central,Referral,Pending
U005276,2024-06-07 03:13:50,31,North,Referral,Verified
U005277,2024-08-26 02:19:02,40,East,Affiliate,Verified
U005278,2024-07-08 18:56:14,42,West,Referral,Verified
U005279,2024-12-25 03:16:55,18,South,Organic,Pending
U005280,2024-02-24 15:42:20,52,East,Paid Search,Verified
U005281,2023-07-29 09:07:14,33,East,Paid Search,Verified
U005282,2024-09-21 22:28:12,35,North,Organic,Verified
U005283,2023-07-13 07:34:03,49,Central,Social,Verified
U005284,2023-08-01 11:12:07,68,North,Organic,Verified
U005285,2024-08-27 19:13:15,63,North,Social,Verified
U005286,2024-10-05 13:56:01,69,Central,Organic,Verified
U005287,2023-09-05 17:15:20,39,South,Referral,Pending
U005288,2024-06-16 11:16:16,24,South,Organic,Pending
U005289,2024-11-04 08:21:59,29,South,Social,Verified
U005290,2024-08-06 02:05:49,36,North,Affiliate,Pending
U005291,2023-01-04 15:29:38,33,South,Organic,Verified
U005292,2024-04-30 03:26:11,29,South,Organic,Verified
U005293,2023-05-05 00:29:44,25,East,Referral,Pending
U005294,2024-09-09 19:55:46,27,South,Organic,Pending
U005295,2023-02-18 22:32:42,52,Central,Organic,Verified
U005296,2024-12-25 23:05:31,44,Central,Social,Verified
U005297,2023-05-10 10:47:57,19,South,Referral,Verified
U005298,2023-11-03 17:15:11,47,Central,Organic,Verified
U005299,2023-06-20 21:10:08,62,Central,Paid Search,Verified
U005300,2024-08-17 03:48:09,40,Central,Organic,Verified
U005301,2023-10-15 06:06:15,34,West,Affiliate,Verified
U005302,2024-06-27 13:02:14,32,North,Organic,Verified
U005303,2023-02-19 01:39:42,38,North,Paid Search,Verified
U005304,2023-11-27 14:17:07,32,Central,Organic,Rejected
U005305,2024-10-27 01:37:47,66,East,Social,Verified
U005306,2024-11-07 16:08:47,70,Central,Organic,Rejected
U005307,2023-06-02 08:18:39,36,West,Referral,Verified
U005308,2023-10-15 22:20:32,66,North,Paid Search,Verified
U005309,2023-10-26 15:41:15,63,South,Affiliate,Pending
U005310,2024-02-17 18:57:46,22,Central,Organic,Verified
U005311,2024-01-28 06:08:44,44,North,Affiliate,Verified
U005312,2023-03-19 08:06:36,52,West,Social,Verified
U005313,2024-07-10 17:55:25,40,Central,Organic,Verified
U005314,2023-06-14 19:34:53,42,North,Organic,Pending
U005315,2023-08-18 21:45:56,44,South,Social,Verified
U005316,2024-09-05 16:59:48,54,East,Paid Search,Verified
U005317,2024-05-18 10:42:35,33,West,Affiliate,Verified
U005318,2023-10-17 11:36:13,49,East,Affiliate,Verified
U005319,2024-10-28 02:32:36,30,North,Organic,Verified
U005320,2023-10-15 16:21:11,65,North,Organic,Verified
U005321,2024-02-17 19:28:45,22,South,Paid Search,Pending
U005322,2023-06-29 13:35:14,21,South,Referral,Verified
U005323,2023-05-14 17:33:31,19,North,Paid Search,Verified
U005324,2023-12-25 21:00:47,36,West,Referral,Verified
U005325,2024-02-16 00:05:58,50,North,Paid Search,Verified
U005326,2024-08-11 05:54:47,70,West,Affiliate,Verified
U005327,2023-10-13 08:38:26,42,Central,Organic,Verified
U005328,2024-10-15 11:16:31,27,East,Paid Search,Verified
U005329,2024-03-19 09:22:25,37,East,Organic,Verified
U005330,2023-02-21 04:24:17,24,North,Organic,Pending
U005331,2024-06-23 13:03:30,43,East,Organic,Verified
U005332,2024-02-24 14:51:33,56,South,Social,Verified
U005333,2023-10-12 05:28:24,19,North,Paid Search,Verified
U005334,2023-12-08 02:37:45,59,East,Organic,Pending
U005335,2023-08-09 07:22:54,30,North,Referral,Verified
U005336,2024-03-24 10:13:04,53,South,Referral,Verified
U005337,2024-02-18 20:59:22,-5,West,Paid Search,Verified
U005338,2023-11-23 12:16:12,59,South,Organic,Verified
U005339,2023-07-28 04:39:05,53,North,Organic,Verified
U005340,2023-10-19 00:15:26,54,North,Organic,Verified
U005341,2023-12-30 10:07:11,27,South,Paid Search,Verified
U005342,2023-12-11 11:21:00,25,East,Organic,Pending
U005343,2023-08-14 18:47:39,38,East,Referral,Pending
U005344,2024-02-29 20:37:29,50,North,Social,Verified
U005345,2023-06-15 09:07:17,50,East,Organic,Verified
U005346,2024-01-01 17:13:33,59,Central,Organic,Verified
U005347,2023-03-30 17:32:50,-5,East,Social,Verified
U005348,2023-12-11 15:58:14,63,East,Paid Search,Verified
U005349,2024-07-26 07:19:52,41,East,Referral,Verified
U005350,2024-08-20 00:28:28,31,Central,Social,Verified
U005351,2024-05-22 03:01:54,56,Central,Referral,Verified
U005352,2024-06-28 07:45:10,24,North,Referral,Verified
U005353,2023-02-18 03:26:30,39,North,Paid Search,Verified
U005354,2023-09-07 04:57:04,59,North,Social,Verified
U005355,2024-04-22 14:27:58,58,West,Referral,Verified
U005356,2024-08-07 10:06:39,31,North,Organic,Verified
U005357,2024-03-01 11:30:56,26,Central,Referral,Verified
U005358,2024-09-15 03:57:34,19,North,Organic,Verified
U005359,2023-07-19 08:04:46,22,East,Paid Search,Pending
U005360,2023-04-23 01:11:00,61,South,Organic,Pending
U005361,2023-03-05 01:23:13,59,East,Referral,Pending
U005362,2024-03-01 08:35:48,44,South,Paid Search,Pending
U005363,2024-04-30 14:02:00,48,West,Paid Search,Verified
U005364,2023-07-28 06:39:58,35,East,Referral,Pending
U005365,2024-07-26 01:40:28,28,South,Organic,Verified
U005366,2024-06-23 14:17:56,18,West,Organic,Verified
U005367,2023-09-20 21:32:23,53,Central,Paid Search,Verified
U005368,2023-06-24 07:31:08,19,West,Paid Search,Verified
U005369,2024-06-25 21:23:57,23,West,Social,Verified
U005370,2024-05-05 02:59:23,60,East,Paid Search,Verified
U005371,2023-05-05 16:10:20,48,Central,Referral,Rejected
U005372,2023-07-06 05:47:02,43,East,Social,Verified
U005373,2023-12-21 18:08:11,29,Central,Referral,Pending
U005374,2024-01-09 03:14:19,25,West,Organic,Verified
U005375,2023-05-02 03:35:49,42,North,Paid Search,Pending
U005376,2024-11-23 12:17:10,37,North,Affiliate,Verified
U005377,2023-10-11 17:07:38,46,West,Paid Search,Rejected
U005378,2023-10-06 08:30:29,26,West,Organic,Verified
U005379,2023-02-14 04:31:35,30,East,Paid Search,Verified
U005380,2024-10-01 06:56:17,23,Central,Organic,Verified
U005381,2023-06-21 15:43:17,40,East,Referral,Verified
U005382,2024-12-21 11:16:08,32,South,Social,Verified
U005383,2023-12-29 02:13:18,29,East,Social,Verified
U005384,2024-09-30 15:23:12,47,North,Referral,Rejected
U005385,2023-05-11 18:12:56,44,East,Social,Verified
U005386,2023-05-02 01:58:22,29,Central,Affiliate,Pending
U005387,2024-08-07 19:30:47,55,North,Social,Verified
U005388,2024-08-21 08:24:43,36,West,Affiliate,Verified
U005389,2024-02-01 10:59:47,36,West,Social,Verified
U005390,2023-01-24 11:15:26,43,North,Organic,Rejected
U005391,2024-11-19 22:01:47,25,West,Organic,Verified
U005392,2023-10-15 02:38:56,40,West,Organic,Verified
U005393,2024-11-14 06:26:54,48,East,Referral,Pending
U005394,2024-09-27 15:14:55,24,South,Social,Verified
U005395,2024-09-13 14:06:15,47,South,Social,Pending
U005396,2024-05-17 18:56:19,20,East,Affiliate,Verified
U005397,2024-05-06 11:21:09,49,South,Affiliate,Verified
U005398,2024-01-24 21:36:44,19,South,Paid Search,Verified
U005399,2023-01-19 02:07:35,27,Central,Paid Search,Verified
U005400,2023-10-11 03:22:39,36,West,Referral,Verified
U005401,2024-06-17 07:05:02,50,West,Organic,Verified
U005402,2024-08-15 23:26:32,56,Central,Affiliate,Verified
U005403,2024-02-13 11:36:00,42,North,Referral,Verified
U005404,2024-06-01 23:27:47,24,South,Organic,Verified
U005405,2023-01-16 20:57:51,38,West,Referral,Verified
U005406,2023-12-08 22:27:40,59,South,Referral,Verified
U005407,2024-01-06 15:20:35,22,North,Affiliate,Verified
U005408,2024-10-13 12:19:32,55,West,Affiliate,Verified
U005409,2023-08-16 01:37:37,38,North,Organic,Verified
U005410,2023-06-17 20:41:21,18,East,Affiliate,Verified
U005411,2023-09-15 05:40:36,54,East,Organic,Pending
U005412,2023-05-05 09:15:33,19,East,Paid Search,Pending
U005413,2024-02-12 15:35:28,37,South,Paid Search,Verified
U005414,2024-04-14 05:55:19,28,North,Affiliate,Verified
U005415,2024-08-07 19:37:11,48,Central,Social,Verified
U005416,2024-12-10 13:20:27,20,Central,Organic,Rejected
U005417,2023-02-23 17:33:58,22,East,Referral,Verified
U005418,2023-06-30 11:56:06,46,North,Affiliate,Verified
U005419,2023-08-08 12:28:48,70,East,Social,Verified
U005420,2023-07-02 06:13:30,20,South,Organic,Pending
U005421,2024-08-26 21:58:56,42,North,Organic,Verified
U005422,2023-04-12 20:01:11,60,North,Paid Search,Pending
U005423,2023-01-22 17:01:03,33,North,Social,Verified
U005424,2024-09-20 05:04:24,44,South,Organic,Verified
U005425,2024-12-02 21:48:05,62,South,Paid Search,Pending
U005426,2023-06-15 06:29:05,56,West,Social,Verified
U005427,2023-08-31 23:37:36,33,East,Paid Search,Pending
U005428,2024-01-03 07:41:16,57,South,Referral,Verified
U005429,2024-01-19 22:37:01,53,North,Social,Verified
U005430,2024-12-24 08:05:08,44,Central,Paid Search,Pending
U005431,2023-10-23 00:46:10,41,North,Organic,Verified
U005432,2023-01-09 20:42:30,67,North,Organic,Verified
U005433,2023-11-05 14:42:03,64,East,Referral,Verified
U005434,2024-02-11 05:38:10,70,West,Organic,Verified
U005435,2024-01-13 07:54:32,53,West,Organic,Pending
U005436,2024-01-09 23:18:14,37,South,Organic,Verified
U005437,2024-11-04 12:14:34,23,South,Paid Search,Verified
U005438,2024-08-12 10:28:40,24,South,Affiliate,Verified
U005439,2023-07-03 17:55:03,68,East,Paid Search,Verified
U005440,2023-09-17 08:31:57,37,South,Affiliate,Verified
U005441,2024-05-02 08:02:28,23,South,Social,Verified
U005442,2023-10-27 13:10:50,29,North,Referral,Verified
U005443,2023-11-09 17:36:19,19,Central,Referral,Pending
U005444,2023-05-03 14:16:24,46,North,Organic,Verified
U005445,2023-07-05 16:32:10,49,South,Paid Search,Pending
U005446,2024-06-24 19:04:58,38,Central,Organic,Verified
U005447,2024-09-07 08:09:11,57,West,paid search ,Pending
U005448,2024-07-26 20:06:00,43,East,Social,Verified
U005449,2023-08-13 17:14:31,68,West,Organic,Verified
U005450,2023-04-10 18:20:28,58,North,Organic,Verified
U005451,2023-04-27 13:51:02,21,West,Affiliate,Rejected
U005452,2023-10-15 05:22:04,32,South,Social,Rejected
U005453,2024-01-13 23:04:26,57,Central,Affiliate,Verified
U005454,2024-10-13 19:41:43,46,North,Organic,Pending
U005455,2024-10-18 03:27:35,57,East,Paid Search,Pending
U005456,2023-01-02 23:25:53,35,East,Paid Search,Verified
U005457,2024-05-31 12:27:21,20,North,Referral,Verified
U005458,2023-08-07 02:15:32,59,South,Referral,Verified
U005459,2023-05-25 09:29:33,59,West,Affiliate,Verified
U005460,2024-02-10 04:20:26,51,North,Organic,Verified
U005461,2023-01-25 18:09:32,39,Central,Social,Verified
U005462,2023-09-01 21:19:27,18,South,Organic,Verified
U005463,2024-02-08 02:57:31,56,East,Organic,Verified
U005464,2023-07-18 14:13:54,52,East,Affiliate,Verified
U005465,2024-03-09 04:13:56,53,East,Paid Search,Verified
U005466,2023-12-02 19:51:24,27,West,Paid Search,Verified
U005467,2024-08-06 13:37:05,56,West,Organic,Verified
U005468,2023-05-13 12:17:05,56,East,Organic,Verified
U005469,2023-02-11 16:26:44,63,East,Organic,Pending
U005470,2024-01-22 15:02:03,48,East,Referral,Verified
U005471,2023-07-07 12:47:53,56,South,Organic,Verified
U005472,2024-05-30 21:18:45,39,North,Social,Verified
U005473,2023-03-10 02:22:17,54,North,Affiliate,Verified
U005474,2024-02-24 23:10:03,54,East,Affiliate,Verified
U005475,2024-12-23 13:53:26,59,Central,Affiliate,Verified
U005476,2023-03-09 23:16:31,63,North,Referral,Verified
U005477,2023-08-09 07:52:43,18,East,Paid Search,Verified
U005478,2024-09-08 10:02:20,59,South,Social,Verified
U005479,2024-01-25 12:03:08,60,East,Paid Search,Verified
U005480,2023-05-08 17:36:42,46,West,Organic,Pending
U005481,2023-06-05 14:02:06,45,West,Referral,Verified
U005482,2024-07-12 07:30:22,56,West,Organic,Verified
U005483,2024-09-20 10:52:52,42,West,Referral,Rejected
U005484,2023-09-21 05:06:02,39,North,Social,Verified
U005485,2023-12-12 21:33:04,60,East,Referral,Verified
U005486,2024-07-25 09:58:43,59,South,Organic,Verified
U005487,2023-05-10 03:46:07,28,Central,Organic,Pending
U005488,2023-05-31 13:54:04,61,West,Paid Search,Verified
U005489,2024-07-19 08:02:51,35,North,Organic,Verified
U005490,2023-05-17 06:19:12,25,South,Paid Search,Verified
U005491,2024-07-16 16:37:12,64,South,Affiliate,Verified
U005492,2023-12-29 19:53:34,30,Central,Referral,Verified
U005493,2024-12-23 17:23:47,28,North,Referral,Verified
U005494,2023-01-25 01:02:20,32,East,Paid Search,Pending
U005495,2024-11-21 13:07:28,44,South,Organic,Verified
U005496,2023-06-14 11:12:33,26,East,Referral,Verified
U005497,2023-01-26 14:36:47,26,East,Paid Search,Verified
U005498,2024-06-12 12:41:40,38,South,Organic,Verified
U005499,2024-01-24 17:53:42,29,West,Referral,Verified
U005500,2024-09-03 06:57:30,28,North,Paid Search,Verified
U005501,2023-03-21 02:21:24,66,West,Organic,Verified
U005502,2023-02-28 23:21:34,49,North,Paid Search,Verified
U005503,2024-02-19 02:12:17,18,East,Organic,Pending
U005504,2024-10-05 22:00:05,23,South,Referral,Verified
U005505,2023-10-24 04:58:10,61,East,Organic,Verified
U005506,2024-08-05 04:30:05,32,South,Affiliate,Verified
U005507,2024-10-23 12:47:47,26,East,Paid Search,Verified
U005508,2024-09-26 20:52:07,53,North,Organic,Verified
U005509,2024-01-07 07:52:24,62,South,Organic,Verified
U005510,2024-05-24 20:28:05,39,West,Social,Verified
U005511,2024-01-19 17:40:14,57,East,Paid Search,Verified
U005512,2024-05-07 03:09:42,40,East,Referral,Rejected
U005513,2024-02-18 23:21:55,23,East,Social,Verified
U005514,2024-01-19 07:38:00,60,South,Organic,Verified
U005515,2023-11-15 20:52:50,66,Central,Paid Search,Verified
U005516,2024-04-21 12:49:55,70,South,Referral,Verified
U005517,2024-07-02 07:15:30,23,Central,Affiliate,Pending
U005518,2024-11-01 22:48:04,47,Central,Paid Search,Verified
U005519,2024-03-23 15:45:52,51,South,Social,Pending
U005520,2023-03-15 09:08:43,22,South,Referral,Verified
U005521,2024-03-04 20:37:31,68,West,Affiliate,Verified
U005522,2023-08-19 12:11:37,23,West,Organic,Verified
U005523,2023-01-20 13:46:00,32,North,Paid Search,Verified
U005524,2023-02-22 21:24:40,69,South,Organic,Verified
U005525,2024-03-07 15:36:45,47,North,Social,Verified
U005526,2024-11-20 16:59:11,53,West,Organic,Verified
U005527,2024-01-05 01:36:37,44,West,Referral,Verified
U005528,2023-11-22 01:03:03,57,North,Organic,Verified
U005529,2023-03-06 17:19:57,22,East,Organic,Rejected
U005530,2024-05-08 00:02:06,53,West,Organic,Rejected
U005531,2023-02-10 11:51:11,21,Central,Affiliate,Verified
U005532,2024-09-06 00:25:24,27,North,Organic,Verified
U005533,2024-08-18 23:25:44,44,South,Affiliate,Verified
U005534,2024-12-24 10:19:27,41,South,Affiliate,Pending
U005535,2023-07-27 12:36:58,26,East,Social,Verified
U005536,2023-04-29 02:25:43,60,North,Referral,Rejected
U005537,2023-08-07 15:51:02,33,North,Referral,Pending
U005538,2024-08-06 15:27:39,63,West,Referral,Verified
U005539,2023-06-09 17:46:00,18,East,Organic,Verified
U005540,2024-10-09 19:38:57,30,North,Paid Search,Verified
U005541,2023-04-23 13:20:52,33,South,Affiliate,Verified
U005542,2023-02-05 16:17:47,49,North,Organic,Pending
U005543,2023-06-10 03:08:42,39,South,Organic,Verified
U005544,2024-07-04 11:39:59,26,South,Referral,Pending
U005545,2024-03-15 15:56:20,48,North,Affiliate,Verified
U005546,2023-09-16 22:47:15,68,North,Organic,Pending
U005547,2024-04-23 21:46:30,25,Central,Affiliate,Pending
U005548,2024-04-18 11:24:56,31,Central,Organic,Verified
U005549,2024-02-09 22:42:42,43,North,Paid Search,Verified
U005550,2024-01-11 06:07:27,56,East,Social,Verified
U005551,2023-03-16 02:09:50,25,North,Paid Search,Verified
U005552,2023-07-09 14:41:03,30,West,Referral,Verified
U005553,2024-01-21 05:15:20,30,Central,Social,Verified
U005554,2023-04-09 17:04:41,50,East,Organic,Verified
U005555,2023-12-14 08:41:37,22,East,Organic,Verified
U005556,2023-03-27 08:54:55,52,South,Social,Pending
U005557,2024-07-28 16:20:09,40,South,Paid Search,Verified
U005558,2023-03-17 10:12:59,35,East,Social,Verified
U005559,2023-03-09 13:16:59,63,North,Affiliate,Verified
U005560,2024-04-10 14:04:53,61,West,Referral,Verified
U005561,2023-06-10 23:43:20,60,East,Paid Search,Verified
U005562,2023-09-14 12:43:05,64,North,Paid Search,Verified
U005563,2023-08-18 09:49:21,30,East,Organic,Verified
U005564,2023-06-08 03:25:04,63,West,Paid Search,Verified
U005565,2024-07-10 02:25:09,27,East,Affiliate,Verified
U005566,2024-05-20 01:49:36,35,East,Social,Verified
U005567,2023-06-24 07:22:00,47,West,Social,Verified
U005568,2024-05-16 09:36:15,57,North,Social,Verified
U005569,2024-06-04 20:01:51,48,East,Organic,Verified
U005570,2024-01-29 14:13:42,47,South,Paid Search,Verified
U005571,2024-02-27 05:20:17,37,North,Organic,Verified
U005572,2024-11-13 12:27:39,49,Central,Referral,Pending
U005573,2023-11-28 07:58:05,43,South,Social,Verified
U005574,2023-10-09 08:27:26,43,South,Affiliate,Pending
U005575,2024-01-29 11:17:53,49,North,Affiliate,Verified
U005576,2024-09-02 04:19:09,49,Central,Paid Search,Verified
U005577,2024-06-01 23:57:26,35,West,Paid Search,Pending
U005578,2023-02-24 20:26:32,25,North,Organic,Verified
U005579,2023-12-02 06:32:36,33,East,Paid Search,Verified
U005580,2024-06-24 01:50:26,110,North,Organic,Verified
U005581,2023-06-13 11:02:08,26,West,Affiliate,Pending
U005582,2024-12-22 13:35:55,27,East,Paid Search,Verified
U005583,2024-08-12 22:03:16,68,North,Referral,Verified
U005584,2024-09-10 00:24:02,32,East,Affiliate,Verified
U005585,2023-03-01 15:49:15,-5,Central,Organic,Verified
U005586,2024-02-28 03:43:33,24,South,Referral,Verified
U005587,2024-01-21 06:50:16,69,North,Affiliate,Verified
U005588,2024-04-02 12:56:29,29,Central,Social,Verified
U005589,2024-09-12 16:35:09,38,North,Organic,unknown
U005590,2023-09-15 21:37:58,59,East,Referral,Verified
U005591,2024-01-25 19:18:31,28,East,Paid Search,Verified
U005592,2024-05-11 00:34:51,47,North,Organic,Verified
U005593,2024-07-03 19:51:27,59,North,Organic,Verified
U005594,2024-07-16 09:19:37,19,North,Referral,Verified
U005595,2023-09-03 23:07:25,19,North,Organic,Rejected
U005596,2024-12-29 16:57:46,59,East,Referral,Verified
U005597,2023-01-08 00:34:46,31,West,Organic,Verified
U005598,2023-12-26 11:57:01,66,North,Organic,Verified
U005599,2024-03-20 09:36:45,67,West,Referral,Verified
U005600,2023-02-14 18:02:50,64,South,Organic,Pending
U005601,2023-11-26 08:20:36,70,North,Organic,Verified
U005602,2024-03-10 23:25:52,61,East,Organic,Verified
U005603,2024-03-19 13:23:04,38,South,Paid Search,Rejected
U005604,2023-03-28 21:18:11,70,East,Paid Search,Verified
U005605,2023-07-22 13:57:02,36,South,Affiliate,Pending
U005606,2023-06-28 16:17:00,49,West,Referral,Verified
U005607,2024-04-12 03:26:11,18,Central,Organic,Verified
U005608,2023-08-29 00:13:26,69,South,Organic,Verified
U005609,2024-02-22 03:50:38,49,Central,Affiliate,Verified
U005610,2024-06-17 15:38:36,68,North,Organic,Verified
U005611,2024-08-05 00:17:13,36,North,Organic,Verified
U005612,2023-05-15 04:19:05,34,North,Organic,Verified
U005613,2024-10-21 13:51:34,45,West,Referral,Verified
U005614,2023-05-01 23:59:29,63,West,Referral,Verified
U005615,2023-01-16 23:17:50,47,Central,Paid Search,Verified
U005616,2023-02-02 19:46:24,60,West,Organic,Verified
U005617,2023-05-27 18:13:02,29,South,Affiliate,Verified
U005618,2024-09-29 11:09:49,59,Central,Organic,Verified
U005619,2023-06-01 18:06:20,56,Central,Paid Search,Pending
U005620,2024-05-21 06:12:54,65,West,Affiliate,Verified
U005621,2023-11-02 12:01:16,21,East,Organic,Verified
U005622,2023-01-30 03:51:43,38,West,Paid Search,Verified
U005623,2023-11-21 05:18:53,22,North,Referral,Verified
U005624,2023-01-21 15:40:52,39,Central,Referral,Verified
U005625,2023-12-14 14:34:21,58,Central,Paid Search,Verified
U005626,2024-02-12 19:58:25,51,West,Paid Search,Verified
U005627,2024-01-16 14:18:18,57,North,Paid Search,Verified
U005628,2023-07-26 06:00:09,57,North,Paid Search,Verified
U005629,2024-07-13 14:18:22,70,Central,Paid Search,Pending
U005630,2024-03-11 14:38:44,64,Central,Organic,Pending
U005631,2023-07-05 23:50:02,49,West,Organic,Verified
U005632,2023-11-14 06:15:54,64,Central,Paid Search,Verified
U005633,2023-03-21 05:01:37,20,East,Paid Search,Verified
U005634,2024-11-05 00:26:09,56,Central,Referral,Verified
U005635,2024-07-03 17:26:01,45,North,Referral,Verified
U005636,2023-07-30 02:24:50,68,North,Social,Verified
U005637,2024-05-07 16:34:08,44,East,Referral,Verified
U005638,2024-05-10 18:37:36,27,South,Referral,Verified
U005639,2024-03-21 01:32:05,56,South,Organic,Verified
U005640,2023-02-09 11:01:53,68,West,Referral,Verified
U005641,2024-10-03 07:45:04,18,North,Paid Search,Verified
U005642,2024-11-28 18:40:35,21,West,Affiliate,Verified
U005643,2024-12-12 02:58:22,53,North,Social,Verified
U005644,2024-12-16 22:52:15,47,West,Organic,Verified
U005645,2024-11-09 00:59:47,47,North,Social,Pending
U005646,2024-06-23 12:35:14,22,West,Referral,Pending
U005647,2023-02-11 12:28:53,48,East,Referral,Verified
U005648,2023-12-06 14:31:21,48,South,Paid Search,Verified
U005649,2023-06-28 22:59:42,63,South,Paid Search,Verified
U005650,2023-06-10 14:17:06,38,North,Affiliate,Verified
U005651,2024-08-29 08:24:45,36,South,Organic,Verified
U005652,2024-08-16 03:17:10,22,North,Paid Search,Verified
U005653,2024-01-17 02:37:45,48,North,Organic,Pending
U005654,2024-06-21 12:55:25,52,West,Organic,Verified
U005655,2023-04-05 10:30:00,32,North,Referral,Verified
U005656,2023-06-12 00:38:05,56,North,Referral,Pending
U005657,2024-09-20 03:32:39,67,South,Social,Verified
U005658,2023-11-26 09:17:31,27,East,Referral,Verified
U005659,2024-02-04 00:56:59,48,East,Referral,Rejected
U005660,2023-12-04 20:14:14,54,West,Social,Verified
U005661,2023-05-28 13:49:59,18,East,Paid Search,Verified
U005662,2024-08-26 06:42:46,27,East,Referral,Verified
U005663,2024-07-07 13:27:33,38,South,Affiliate,Verified
U005664,2024-05-14 04:57:31,25,South,Referral,Verified
U005665,2023-09-15 19:56:22,36,West,Referral,Verified
U005666,2024-04-14 12:17:43,25,South,Paid Search,Verified
U005667,2024-11-26 21:00:09,65,West,Paid Search,Pending
U005668,2024-04-19 08:58:35,49,East,Referral,Verified
U005669,2023-12-27 19:37:57,35,East,Referral,Pending
U005670,2023-07-17 10:38:08,59,East,Paid Search,Verified
U005671,2024-01-17 15:35:01,18,Central,Organic,Verified
U005672,2023-09-29 08:22:52,49,South,Organic,Pending
U005673,2024-03-22 05:27:00,54,South,Paid Search,Verified
U005674,2023-02-03 08:00:11,60,Central,Organic,Verified
U005675,2023-05-19 19:42:58,29,East,Paid Search,Verified
U005676,2024-07-28 11:12:31,49,South,Organic,Verified
U005677,2023-10-05 22:14:54,58,South,Organic,Verified
U005678,2023-11-13 02:07:43,60,South,Affiliate,Verified
U005679,2024-02-02 01:06:10,27,West,Paid Search,Verified
U005680,2023-11-16 21:56:09,69,South,Affiliate,Verified
U005681,2024-07-07 19:20:41,32,North,Organic,Verified
U005682,2023-06-29 02:38:30,38,North,Organic,Verified
U005683,2024-07-07 15:46:12,28,Central,Organic,Verified
U005684,2023-06-02 21:09:57,25,East,Organic,Verified
U005685,2023-09-28 12:50:26,31,East,Organic,Verified
U005686,2024-03-05 02:38:24,25,Central,Paid Search,Rejected
U005687,2024-10-08 18:20:27,56,South,Organic,Verified
U005688,2023-06-19 18:19:43,49,West,Affiliate,Pending
