user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month
U005371,2023-05-05 16:10:20,48,Central,Referral,Rejected,2023-05
U005372,2023-07-06 05:47:02,43,East,Social,Verified,2023-07
U005373,2023-12-21 18:08:11,29,Central,Referral,Pending,2023-12
U005374,2024-01-09 03:14:19,25,West,Organic,Verified,2024-01
U005375,2023-05-02 03:35:49,42,North,Paid Search,Pending,2023-05
U005376,2024-11-23 12:17:10,37,North,Affiliate,Verified,2024-11
U005377,2023-10-11 17:07:38,46,West,Paid Search,Rejected,2023-10
U005378,2023-10-06 08:30:29,26,West,Organic,Verified,2023-10
U005379,2023-02-14 04:31:35,30,East,Paid Search,Verified,2023-02
U005380,2024-10-01 06:56:17,23,Central,Organic,Verified,2024-10
U005381,2023-06-21 15:43:17,40,East,Referral,Verified,2023-06
U005382,2024-12-21 11:16:08,32,South,Social,Verified,2024-12
U005383,2023-12-29 02:13:18,29,East,Social,Verified,2023-12
U005384,2024-09-30 15:23:12,47,North,Referral,Rejected,2024-09
U005385,2023-05-11 18:12:56,44,East,Social,Verified,2023-05
U005386,2023-05-02 01:58:22,29,Central,Affiliate,Pending,2023-05
U005387,2024-08-07 19:30:47,55,North,Social,Verified,2024-08
U005388,2024-08-21 08:24:43,36,West,Affiliate,Verified,2024-08
U005389,2024-02-01 10:59:47,36,West,Social,Verified,2024-02
U005390,2023-01-24 11:15:26,43,North,Organic,Rejected,2023-01
U005391,2024-11-19 22:01:47,25,West,Organic,Verified,2024-11
U005392,2023-10-15 02:38:56,40,West,Organic,Verified,2023-10
U005393,2024-11-14 06:26:54,48,East,Referral,Pending,2024-11
U005394,2024-09-27 15:14:55,24,South,Social,Verified,2024-09
U005395,2024-09-13 14:06:15,47,South,Social,Pending,2024-09
U005396,2024-05-17 18:56:19,20,East,Affiliate,Verified,2024-05
U005397,2024-05-06 11:21:09,49,South,Affiliate,Verified,2024-05
U005398,2024-01-24 21:36:44,19,South,Paid Search,Verified,2024-01
U005399,2023-01-19 02:07:35,27,Central,Paid Search,Verified,2023-01
U005400,2023-10-11 03:22:39,36,West,Referral,Verified,2023-10
U005401,2024-06-17 07:05:02,50,West,Organic,Verified,2024-06
U005402,2024-08-15 23:26:32,56,Central,Affiliate,Verified,2024-08
U005403,2024-02-13 11:36:00,42,North,Referral,Verified,2024-02
U005404,2024-06-01 23:27:47,24,South,Organic,Verified,2024-06
U005405,2023-01-16 20:57:51,38,West,Referral,Verified,2023-01
U005406,2023-12-08 22:27:40,59,South,Referral,Verified,2023-12
U005407,2024-01-06 15:20:35,22,North,Affiliate,Verified,2024-01
U005408,2024-10-13 12:19:32,55,West,Affiliate,Verified,2024-10
U005409,2023-08-16 01:37:37,38,North,Organic,Verified,2023-08
U005410,2023-06-17 20:41:21,18,East,Affiliate,Verified,2023-06
U005411,2023-09-15 05:40:36,54,East,Organic,Pending,2023-09
U005412,2023-05-05 09:15:33,19,East,Paid Search,Pending,2023-05
U005413,2024-02-12 15:35:28,37,South,Paid Search,Verified,2024-02
U005414,2024-04-14 05:55:19,28,North,Affiliate,Verified,2024-04
U005415,2024-08-07 19:37:11,48,Central,Social,Verified,2024-08
U005416,2024-12-10 13:20:27,20,Central,Organic,Rejected,2024-12
U005417,2023-02-23 17:33:58,22,East,Referral,Verified,2023-02
U005418,2023-06-30 11:56:06,46,North,Affiliate,Verified,2023-06
U005419,2023-08-08 12:28:48,70,East,Social,Verified,2023-08
U005420,2023-07-02 06:13:30,20,South,Organic,Pending,2023-07
U005421,2024-08-26 21:58:56,42,North,Organic,Verified,2024-08
U005422,2023-04-12 20:01:11,60,North,Paid Search,Pending,2023-04
U005423,2023-01-22 17:01:03,33,North,Social,Verified,2023-01
U005424,2024-09-20 05:04:24,44,South,Organic,Verified,2024-09
U005425,2024-12-02 21:48:05,62,South,Paid Search,Pending,2024-12
U005426,2023-06-15 06:29:05,56,West,Social,Verified,2023-06
U005427,2023-08-31 23:37:36,33,East,Paid Search,Pending,2023-08
U005428,2024-01-03 07:41:16,57,South,Referral,Verified,2024-01
U005429,2024-01-19 22:37:01,53,North,Social,Verified,2024-01
U005430,2024-12-24 08:05:08,44,Central,Paid Search,Pending,2024-12
U005431,2023-10-23 00:46:10,41,North,Organic,Verified,2023-10
U005432,2023-01-09 20:42:30,67,North,Organic,Verified,2023-01
U005433,2023-11-05 14:42:03,64,East,Referral,Verified,2023-11
U005434,2024-02-11 05:38:10,70,West,Organic,Verified,2024-02
U005435,2024-01-13 07:54:32,53,West,Organic,Pending,2024-01
U005436,2024-01-09 23:18:14,37,South,Organic,Verified,2024-01
U005437,2024-11-04 12:14:34,23,South,Paid Search,Verified,2024-11
U005438,2024-08-12 10:28:40,24,South,Affiliate,Verified,2024-08
U005439,2023-07-03 17:55:03,68,East,Paid Search,Verified,2023-07
U005440,2023-09-17 08:31:57,37,South,Affiliate,Verified,2023-09
U005441,2024-05-02 08:02:28,23,South,Social,Verified,2024-05
U005442,2023-10-27 13:10:50,29,North,Referral,Verified,2023-10
U005443,2023-11-09 17:36:19,19,Central,Referral,Pending,2023-11
U005444,2023-05-03 14:16:24,46,North,Organic,Verified,2023-05
U005445,2023-07-05 16:32:10,49,South,Paid Search,Pending,2023-07
U005446,2024-06-24 19:04:58,38,Central,Organic,Verified,2024-06
U005447,2024-09-07 08:09:11,57,West,Paid Search,Pending,2024-09
U005448,2024-07-26 20:06:00,43,East,Social,Verified,2024-07
U005449,2023-08-13 17:14:31,68,West,Organic,Verified,2023-08
U005450,2023-04-10 18:20:28,58,North,Organic,Verified,2023-04
U005451,2023-04-27 13:51:02,21,West,Affiliate,Rejected,2023-04
U005452,2023-10-15 05:22:04,32,South,Social,Rejected,2023-10
U005453,2024-01-13 23:04:26,57,Central,Affiliate,Verified,2024-01
U005454,2024-10-13 19:41:43,46,North,Organic,Pending,2024-10
U005455,2024-10-18 03:27:35,57,East,Paid Search,Pending,2024-10
U005456,2023-01-02 23:25:53,35,East,Paid Search,Verified,2023-01
U005457,2024-05-31 12:27:21,20,North,Referral,Verified,2024-05
U005458,2023-08-07 02:15:32,59,South,Referral,Verified,2023-08
U005459,2023-05-25 09:29:33,59,West,Affiliate,Verified,2023-05
U005460,2024-02-10 04:20:26,51,North,Organic,Verified,2024-02
U005461,2023-01-25 18:09:32,39,Central,Social,Verified,2023-01
U005462,2023-09-01 21:19:27,18,South,Organic,Verified,2023-09
U005463,2024-02-08 02:57:31,56,East,Organic,Verified,2024-02
U005464,2023-07-18 14:13:54,52,East,Affiliate,Verified,2023-07
U005465,2024-03-09 04:13:56,53,East,Paid Search,Verified,2024-03
U005466,2023-12-02 19:51:24,27,West,Paid Search,Verified,2023-12
U005467,2024-08-06 13:37:05,56,West,Organic,Verified,2024-08
U005468,2023-05-13 12:17:05,56,East,Organic,Verified,2023-05
U005469,2023-02-11 16:26:44,63,East,Organic,Pending,2023-02
U005470,2024-01-22 15:02:03,48,East,Referral,Verified,2024-01
U005471,2023-07-07 12:47:53,56,South,Organic,Verified,2023-07
U005472,2024-05-30 21:18:45,39,North,Social,Verified,2024-05
U005473,2023-03-10 02:22:17,54,North,Affiliate,Verified,2023-03
U005474,2024-02-24 23:10:03,54,East,Affiliate,Verified,2024-02
U005475,2024-12-23 13:53:26,59,Central,Affiliate,Verified,2024-12
U005476,2023-03-09 23:16:31,63,North,Referral,Verified,2023-03
U005477,2023-08-09 07:52:43,18,East,Paid Search,Verified,2023-08
U005478,2024-09-08 10:02:20,59,South,Social,Verified,2024-09
U005479,2024-01-25 12:03:08,60,East,Paid Search,Verified,2024-01
U005480,2023-05-08 17:36:42,46,West,Organic,Pending,2023-05
U005481,2023-06-05 14:02:06,45,West,Referral,Verified,2023-06
U005482,2024-07-12 07:30:22,56,West,Organic,Verified,2024-07
U005483,2024-09-20 10:52:52,42,West,Referral,Rejected,2024-09
U005484,2023-09-21 05:06:02,39,North,Social,Verified,2023-09
U005485,2023-12-12 21:33:04,60,East,Referral,Verified,2023-12
U005486,2024-07-25 09:58:43,59,South,Organic,Verified,2024-07
U005487,2023-05-10 03:46:07,28,Central,Organic,Pending,2023-05
U005488,2023-05-31 13:54:04,61,West,Paid Search,Verified,2023-05
U005489,2024-07-19 08:02:51,35,North,Organic,Verified,2024-07
U005490,2023-05-17 06:19:12,25,South,Paid Search,Verified,2023-05
U005491,2024-07-16 16:37:12,64,South,Affiliate,Verified,2024-07
U005492,2023-12-29 19:53:34,30,Central,Referral,Verified,2023-12
U005493,2024-12-23 17:23:47,28,North,Referral,Verified,2024-12
U005494,2023-01-25 01:02:20,32,East,Paid Search,Pending,2023-01
U005495,2024-11-21 13:07:28,44,South,Organic,Verified,2024-11
U005496,2023-06-14 11:12:33,26,East,Referral,Verified,2023-06
U005497,2023-01-26 14:36:47,26,East,Paid Search,Verified,2023-01
U005498,2024-06-12 12:41:40,38,South,Organic,Verified,2024-06
U005499,2024-01-24 17:53:42,29,West,Referral,Verified,2024-01
U005500,2024-09-03 06:57:30,28,North,Paid Search,Verified,2024-09
U005501,2023-03-21 02:21:24,66,West,Organic,Verified,2023-03
U005502,2023-02-28 23:21:34,49,North,Paid Search,Verified,2023-02
U005503,2024-02-19 02:12:17,18,East,Organic,Pending,2024-02
U005504,2024-10-05 22:00:05,23,South,Referral,Verified,2024-10
U005505,2023-10-24 04:58:10,61,East,Organic,Verified,2023-10
U005506,2024-08-05 04:30:05,32,South,Affiliate,Verified,2024-08
U005507,2024-10-23 12:47:47,26,East,Paid Search,Verified,2024-10
U005508,2024-09-26 20:52:07,53,North,Organic,Verified,2024-09
U005509,2024-01-07 07:52:24,62,South,Organic,Verified,2024-01
U005510,2024-05-24 20:28:05,39,West,Social,Verified,2024-05
U005511,2024-01-19 17:40:14,57,East,Paid Search,Verified,2024-01
U005512,2024-05-07 03:09:42,40,East,Referral,Rejected,2024-05
U005513,2024-02-18 23:21:55,23,East,Social,Verified,2024-02
U005514,2024-01-19 07:38:00,60,South,Organic,Verified,2024-01
U005515,2023-11-15 20:52:50,66,Central,Paid Search,Verified,2023-11
U005516,2024-04-21 12:49:55,70,South,Referral,Verified,2024-04
U005517,2024-07-02 07:15:30,23,Central,Affiliate,Pending,2024-07
U005518,2024-11-01 22:48:04,47,Central,Paid Search,Verified,2024-11
U005519,2024-03-23 15:45:52,51,South,Social,Pending,2024-03
U005520,2023-03-15 09:08:43,22,South,Referral,Verified,2023-03
U005521,2024-03-04 20:37:31,68,West,Affiliate,Verified,2024-03
U005522,2023-08-19 12:11:37,23,West,Organic,Verified,2023-08
U005523,2023-01-20 13:46:00,32,North,Paid Search,Verified,2023-01
U005524,2023-02-22 21:24:40,69,South,Organic,Verified,2023-02
U005525,2024-03-07 15:36:45,47,North,Social,Verified,2024-03
U005526,2024-11-20 16:59:11,53,West,Organic,Verified,2024-11
U005527,2024-01-05 01:36:37,44,West,Referral,Verified,2024-01
U005528,2023-11-22 01:03:03,57,North,Organic,Verified,2023-11
U005529,2023-03-06 17:19:57,22,East,Organic,Rejected,2023-03
U005530,2024-05-08 00:02:06,53,West,Organic,Rejected,2024-05
U005531,2023-02-10 11:51:11,21,Central,Affiliate,Verified,2023-02
U005532,2024-09-06 00:25:24,27,North,Organic,Verified,2024-09
U005533,2024-08-18 23:25:44,44,South,Affiliate,Verified,2024-08
U005534,2024-12-24 10:19:27,41,South,Affiliate,Pending,2024-12
U005535,2023-07-27 12:36:58,26,East,Social,Verified,2023-07
U005536,2023-04-29 02:25:43,60,North,Referral,Rejected,2023-04
U005537,2023-08-07 15:51:02,33,North,Referral,Pending,2023-08
U005538,2024-08-06 15:27:39,63,West,Referral,Verified,2024-08
U005539,2023-06-09 17:46:00,18,East,Organic,Verified,2023-06
U005540,2024-10-09 19:38:57,30,North,Paid Search,Verified,2024-10
U005541,2023-04-23 13:20:52,33,South,Affiliate,Verified,2023-04
U005542,2023-02-05 16:17:47,49,North,Organic,Pending,2023-02
U005543,2023-06-10 03:08:42,39,South,Organic,Verified,2023-06
U005544,2024-07-04 11:39:59,26,South,Referral,Pending,2024-07
U005545,2024-03-15 15:56:20,48,North,Affiliate,Verified,2024-03
U005546,2023-09-16 22:47:15,68,North,Organic,Pending,2023-09
U005547,2024-04-23 21:46:30,25,Central,Affiliate,Pending,2024-04
U005548,2024-04-18 11:24:56,31,Central,Organic,Verified,2024-04
U005549,2024-02-09 22:42:42,43,North,Paid Search,Verified,2024-02
U005550,2024-01-11 06:07:27,56,East,Social,Verified,2024-01
U005551,2023-03-16 02:09:50,25,North,Paid Search,Verified,2023-03
U005552,2023-07-09 14:41:03,30,West,Referral,Verified,2023-07
U005553,2024-01-21 05:15:20,30,Central,Social,Verified,2024-01
U005554,2023-04-09 17:04:41,50,East,Organic,Verified,2023-04
U005555,2023-12-14 08:41:37,22,East,Organic,Verified,2023-12
U005556,2023-03-27 08:54:55,52,South,Social,Pending,2023-03
U005557,2024-07-28 16:20:09,40,South,Paid Search,Verified,2024-07
U005558,2023-03-17 10:12:59,35,East,Social,Verified,2023-03
U005559,2023-03-09 13:16:59,63,North,Affiliate,Verified,2023-03
U005560,2024-04-10 14:04:53,61,West,Referral,Verified,2024-04
U005561,2023-06-10 23:43:20,60,East,Paid Search,Verified,2023-06
U005562,2023-09-14 12:43:05,64,North,Paid Search,Verified,2023-09
U005563,2023-08-18 09:49:21,30,East,Organic,Verified,2023-08
U005564,2023-06-08 03:25:04,63,West,Paid Search,Verified,2023-06
U005565,2024-07-10 02:25:09,27,East,Affiliate,Verified,2024-07
U005566,2024-05-20 01:49:36,35,East,Social,Verified,2024-05
U005567,2023-06-24 07:22:00,47,West,Social,Verified,2023-06
U005568,2024-05-16 09:36:15,57,North,Social,Verified,2024-05
U005569,2024-06-04 20:01:51,48,East,Organic,Verified,2024-06
U005570,2024-01-29 14:13:42,47,South,Paid Search,Verified,2024-01
U005571,2024-02-27 05:20:17,37,North,Organic,Verified,2024-02
U005572,2024-11-13 12:27:39,49,Central,Referral,Pending,2024-11
U005573,2023-11-28 07:58:05,43,South,Social,Verified,2023-11
U005574,2023-10-09 08:27:26,43,South,Affiliate,Pending,2023-10
U005575,2024-01-29 11:17:53,49,North,Affiliate,Verified,2024-01
U005576,2024-09-02 04:19:09,49,Central,Paid Search,Verified,2024-09
U005577,2024-06-01 23:57:26,35,West,Paid Search,Pending,2024-06
U005578,2023-02-24 20:26:32,25,North,Organic,Verified,2023-02
U005579,2023-12-02 06:32:36,33,East,Paid Search,Verified,2023-12
U005580,2024-06-24 01:50:26,44,North,Organic,Verified,2024-06
U005581,2023-06-13 11:02:08,26,West,Affiliate,Pending,2023-06
U005582,2024-12-22 13:35:55,27,East,Paid Search,Verified,2024-12
U005583,2024-08-12 22:03:16,68,North,Referral,Verified,2024-08
U005584,2024-09-10 00:24:02,32,East,Affiliate,Verified,2024-09
U005585,2023-03-01 15:49:15,44,Central,Organic,Verified,2023-03
U005586,2024-02-28 03:43:33,24,South,Referral,Verified,2024-02
U005587,2024-01-21 06:50:16,69,North,Affiliate,Verified,2024-01
U005588,2024-04-02 12:56:29,29,Central,Social,Verified,2024-04
U005589,2024-09-12 16:35:09,38,North,Organic,Unknown,2024-09
U005590,2023-09-15 21:37:58,59,East,Referral,Verified,2023-09
U005591,2024-01-25 19:18:31,28,East,Paid Search,Verified,2024-01
U005592,2024-05-11 00:34:51,47,North,Organic,Verified,2024-05
U005593,2024-07-03 19:51:27,59,North,Organic,Verified,2024-07
U005594,2024-07-16 09:19:37,19,North,Referral,Verified,2024-07
U005595,2023-09-03 23:07:25,19,North,Organic,Rejected,2023-09
U005596,2024-12-29 16:57:46,59,East,Referral,Verified,2024-12
U005597,2023-01-08 00:34:46,31,West,Organic,Verified,2023-01
U005598,2023-12-26 11:57:01,66,North,Organic,Verified,2023-12
U005599,2024-03-20 09:36:45,67,West,Referral,Verified,2024-03
U005600,2023-02-14 18:02:50,64,South,Organic,Pending,2023-02
U005601,2023-11-26 08:20:36,70,North,Organic,Verified,2023-11
U005602,2024-03-10 23:25:52,61,East,Organic,Verified,2024-03
U005603,2024-03-19 13:23:04,38,South,Paid Search,Rejected,2024-03
U005604,2023-03-28 21:18:11,70,East,Paid Search,Verified,2023-03
U005605,2023-07-22 13:57:02,36,South,Affiliate,Pending,2023-07
U005606,2023-06-28 16:17:00,49,West,Referral,Verified,2023-06
U005607,2024-04-12 03:26:11,18,Central,Organic,Verified,2024-04
U005608,2023-08-29 00:13:26,69,South,Organic,Verified,2023-08
U005609,2024-02-22 03:50:38,49,Central,Affiliate,Verified,2024-02
U005610,2024-06-17 15:38:36,68,North,Organic,Verified,2024-06
U005611,2024-08-05 00:17:13,36,North,Organic,Verified,2024-08
U005612,2023-05-15 04:19:05,34,North,Organic,Verified,2023-05
U005613,2024-10-21 13:51:34,45,West,Referral,Verified,2024-10
U005614,2023-05-01 23:59:29,63,West,Referral,Verified,2023-05
U005615,2023-01-16 23:17:50,47,Central,Paid Search,Verified,2023-01
U005616,2023-02-02 19:46:24,60,West,Organic,Verified,2023-02
U005617,2023-05-27 18:13:02,29,South,Affiliate,Verified,2023-05
U005618,2024-09-29 11:09:49,59,Central,Organic,Verified,2024-09
U005619,2023-06-01 18:06:20,56,Central,Paid Search,Pending,2023-06
U005620,2024-05-21 06:12:54,65,West,Affiliate,Verified,2024-05
U005621,2023-11-02 12:01:16,21,East,Organic,Verified,2023-11
U005622,2023-01-30 03:51:43,38,West,Paid Search,Verified,2023-01
U005623,2023-11-21 05:18:53,22,North,Referral,Verified,2023-11
U005624,2023-01-21 15:40:52,39,Central,Referral,Verified,2023-01
U005625,2023-12-14 14:34:21,58,Central,Paid Search,Verified,2023-12
U005626,2024-02-12 19:58:25,51,West,Paid Search,Verified,2024-02
U005627,2024-01-16 14:18:18,57,North,Paid Search,Verified,2024-01
U005628,2023-07-26 06:00:09,57,North,Paid Search,Verified,2023-07
U005629,2024-07-13 14:18:22,70,Central,Paid Search,Pending,2024-07
U005630,2024-03-11 14:38:44,64,Central,Organic,Pending,2024-03
U005631,2023-07-05 23:50:02,49,West,Organic,Verified,2023-07
U005632,2023-11-14 06:15:54,64,Central,Paid Search,Verified,2023-11
U005633,2023-03-21 05:01:37,20,East,Paid Search,Verified,2023-03
U005634,2024-11-05 00:26:09,56,Central,Referral,Verified,2024-11
U005635,2024-07-03 17:26:01,45,North,Referral,Verified,2024-07
U005636,2023-07-30 02:24:50,68,North,Social,Verified,2023-07
U005637,2024-05-07 16:34:08,44,East,Referral,Verified,2024-05
U005638,2024-05-10 18:37:36,27,South,Referral,Verified,2024-05
U005639,2024-03-21 01:32:05,56,South,Organic,Verified,2024-03
U005640,2023-02-09 11:01:53,68,West,Referral,Verified,2023-02
U005641,2024-10-03 07:45:04,18,North,Paid Search,Verified,2024-10
U005642,2024-11-28 18:40:35,21,West,Affiliate,Verified,2024-11
U005643,2024-12-12 02:58:22,53,North,Social,Verified,2024-12
U005644,2024-12-16 22:52:15,47,West,Organic,Verified,2024-12
U005645,2024-11-09 00:59:47,47,North,Social,Pending,2024-11
U005646,2024-06-23 12:35:14,22,West,Referral,Pending,2024-06
U005647,2023-02-11 12:28:53,48,East,Referral,Verified,2023-02
U005648,2023-12-06 14:31:21,48,South,Paid Search,Verified,2023-12
U005649,2023-06-28 22:59:42,63,South,Paid Search,Verified,2023-06
U005650,2023-06-10 14:17:06,38,North,Affiliate,Verified,2023-06
U005651,2024-08-29 08:24:45,36,South,Organic,Verified,2024-08
U005652,2024-08-16 03:17:10,22,North,Paid Search,Verified,2024-08
U005653,2024-01-17 02:37:45,48,North,Organic,Pending,2024-01
U005654,2024-06-21 12:55:25,52,West,Organic,Verified,2024-06
U005655,2023-04-05 10:30:00,32,North,Referral,Verified,2023-04
U005656,2023-06-12 00:38:05,56,North,Referral,Pending,2023-06
U005657,2024-09-20 03:32:39,67,South,Social,Verified,2024-09
U005658,2023-11-26 09:17:31,27,East,Referral,Verified,2023-11
U005659,2024-02-04 00:56:59,48,East,Referral,Rejected,2024-02
U005660,2023-12-04 20:14:14,54,West,Social,Verified,2023-12
U005661,2023-05-28 13:49:59,18,East,Paid Search,Verified,2023-05
U005662,2024-08-26 06:42:46,27,East,Referral,Verified,2024-08
U005663,2024-07-07 13:27:33,38,South,Affiliate,Verified,2024-07
U005664,2024-05-14 04:57:31,25,South,Referral,Verified,2024-05
U005665,2023-09-15 19:56:22,36,West,Referral,Verified,2023-09
U005666,2024-04-14 12:17:43,25,South,Paid Search,Verified,2024-04
U005667,2024-11-26 21:00:09,65,West,Paid Search,Pending,2024-11
U005668,2024-04-19 08:58:35,49,East,Referral,Verified,2024-04
U005669,2023-12-27 19:37:57,35,East,Referral,Pending,2023-12
U005670,2023-07-17 10:38:08,59,East,Paid Search,Verified,2023-07
U005671,2024-01-17 15:35:01,18,Central,Organic,Verified,2024-01
U005672,2023-09-29 08:22:52,49,South,Organic,Pending,2023-09
U005673,2024-03-22 05:27:00,54,South,Paid Search,Verified,2024-03
U005674,2023-02-03 08:00:11,60,Central,Organic,Verified,2023-02
U005675,2023-05-19 19:42:58,29,East,Paid Search,Verified,2023-05
U005676,2024-07-28 11:12:31,49,South,Organic,Verified,2024-07
U005677,2023-10-05 22:14:54,58,South,Organic,Verified,2023-10
U005678,2023-11-13 02:07:43,60,South,Affiliate,Verified,2023-11
U005679,2024-02-02 01:06:10,27,West,Paid Search,Verified,2024-02
U005680,2023-11-16 21:56:09,69,South,Affiliate,Verified,2023-11
U005681,2024-07-07 19:20:41,32,North,Organic,Verified,2024-07
U005682,2023-06-29 02:38:30,38,North,Organic,Verified,2023-06
U005683,2024-07-07 15:46:12,28,Central,Organic,Verified,2024-07
U005684,2023-06-02 21:09:57,25,East,Organic,Verified,2023-06
U005685,2023-09-28 12:50:26,31,East,Organic,Verified,2023-09
U005686,2024-03-05 02:38:24,25,Central,Paid Search,Rejected,2024-03
U005687,2024-10-08 18:20:27,56,South,Organic,Verified,2024-10
U005688,2023-06-19 18:19:43,49,West,Affiliate,Pending,2023-06
U005689,2024-03-04 19:02:18,38,West,Paid Search,Pending,2024-03
U005690,2023-02-16 20:56:20,46,East,Organic,Verified,2023-02
U005691,2023-02-25 01:28:17,50,West,Affiliate,Verified,2023-02
U005692,2024-07-14 06:43:47,27,Central,Paid Search,Pending,2024-07
U005693,2024-06-08 20:09:41,33,North,Paid Search,Verified,2024-06
U005694,2023-10-02 19:44:40,64,North,Paid Search,Verified,2023-10
U005695,2024-03-30 18:33:39,18,West,Referral,Verified,2024-03
U005696,2023-10-05 13:43:38,68,South,Paid Search,Verified,2023-10
U005697,2023-07-22 09:20:27,69,East,Social,Verified,2023-07
U005698,2023-11-11 20:41:46,31,North,Paid Search,Rejected,2023-11
U005699,2023-08-16 15:45:38,34,West,Paid Search,Verified,2023-08
U005700,2024-08-17 23:35:07,28,West,Affiliate,Verified,2024-08
U005701,2023-10-28 12:27:31,47,Central,Referral,Verified,2023-10
U005702,2023-08-23 05:03:44,29,East,Social,Verified,2023-08
U005703,2024-01-27 09:24:20,59,Central,Affiliate,Verified,2024-01
U005704,2024-07-07 08:47:39,38,East,Paid Search,Verified,2024-07
U005705,2023-07-19 18:37:26,69,East,Referral,Verified,2023-07
U005706,2024-11-16 20:49:32,63,West,Paid Search,Pending,2024-11
U005707,2023-12-05 09:07:17,39,East,Organic,Verified,2023-12
U005708,2024-04-27 10:24:38,49,East,Paid Search,Verified,2024-04
U005709,2024-11-29 18:53:06,19,North,Organic,Verified,2024-11
U005710,2023-11-12 03:03:09,21,South,Referral,Verified,2023-11
U005711,2023-05-26 20:50:12,44,West,Referral,Verified,2023-05
U005712,2024-06-29 21:16:33,43,North,Social,Verified,2024-06
U005713,2023-01-05 19:59:34,39,West,Organic,Verified,2023-01
U005714,2023-12-01 06:21:42,22,South,Paid Search,Pending,2023-12
U005715,2024-12-16 09:26:24,62,South,Paid Search,Verified,2024-12
U005716,2023-10-30 12:45:56,39,West,Paid Search,Verified,2023-10
U005717,2024-05-14 09:18:53,42,North,Organic,Verified,2024-05
U005718,2024-01-19 10:57:39,39,Central,Paid Search,Verified,2024-01
U005719,2023-06-06 17:10:49,44,Central,Referral,Rejected,2023-06
U005720,2023-08-20 22:29:43,52,South,Organic,Verified,2023-08
U005721,2024-01-18 04:17:04,58,Unknown,Referral,Verified,2024-01
U005722,2023-03-18 02:27:49,47,North,Organic,Rejected,2023-03
U005723,2023-10-30 20:53:37,26,West,Paid Search,Verified,2023-10
U005724,2023-10-30 20:12:25,64,North,Social,Verified,2023-10
U005725,2024-09-01 11:38:49,33,Central,Organic,Verified,2024-09
U005726,2023-04-01 09:58:21,18,Central,Organic,Verified,2023-04
U005727,2024-09-07 03:58:39,20,North,Social,Rejected,2024-09
U005728,2023-10-27 14:56:04,59,West,Organic,Rejected,2023-10
U005729,2024-04-20 11:39:52,38,East,Paid Search,Rejected,2024-04
U005730,2024-02-11 13:28:43,19,East,Paid Search,Pending,2024-02
U005731,2023-08-07 20:12:06,61,North,Referral,Verified,2023-08
U005732,2024-11-10 10:03:35,34,West,Referral,Verified,2024-11
U005733,2023-06-13 20:37:07,69,North,Referral,Verified,2023-06
U005734,2023-01-27 10:36:54,64,Central,Social,Verified,2023-01
U005735,2024-07-01 14:10:29,20,South,Paid Search,Verified,2024-07
U005736,2024-03-29 15:57:04,54,East,Paid Search,Verified,2024-03
U005737,2024-10-12 02:13:46,49,Central,Social,Verified,2024-10
U005738,2023-12-01 03:31:13,27,West,Organic,Verified,2023-12
U005739,2023-01-13 07:03:13,36,East,Social,Verified,2023-01
U005740,2023-01-15 18:58:29,44,South,Social,Rejected,2023-01
U005741,2023-11-13 06:41:20,25,East,Social,Verified,2023-11
U005742,2023-07-02 04:05:02,56,South,Organic,Verified,2023-07
U005743,2024-11-04 04:35:44,32,Central,Paid Search,Pending,2024-11
U005744,2023-03-28 11:51:41,67,South,Affiliate,Verified,2023-03
U005745,2024-10-04 23:50:57,60,South,Organic,Verified,2024-10
U005746,2023-06-08 06:14:00,51,West,Referral,Pending,2023-06
U005747,2023-03-29 03:55:17,24,South,Organic,Verified,2023-03
U005748,2023-07-20 10:28:14,19,Central,Organic,Verified,2023-07
U005749,2023-04-16 05:20:57,25,South,Affiliate,Verified,2023-04
U005750,2023-10-20 22:53:13,44,North,Social,Verified,2023-10
U005751,2023-08-30 05:38:51,59,East,Organic,Verified,2023-08
U005752,2024-01-22 04:46:12,26,East,Organic,Verified,2024-01
U005753,2024-01-28 01:24:46,55,Central,Referral,Verified,2024-01
U005754,2023-01-01 17:20:40,20,South,Organic,Verified,2023-01
U005755,2023-04-02 03:45:38,32,North,Referral,Pending,2023-04
U005756,2023-04-29 03:57:04,49,South,Referral,Verified,2023-04
U005757,2023-05-23 03:34:03,61,South,Paid Search,Verified,2023-05
U005758,2023-03-10 07:16:59,59,East,Referral,Verified,2023-03
U005759,2023-08-18 16:24:16,46,South,Organic,Verified,2023-08
U005760,2024-02-06 06:16:40,19,East,Organic,Verified,2024-02
U005761,2023-08-14 11:47:33,33,Central,Affiliate,Verified,2023-08
U005762,2023-08-29 05:23:30,59,South,Organic,Verified,2023-08
U005763,2023-12-09 18:36:24,22,West,Organic,Verified,2023-12
U005764,2023-08-30 14:32:33,55,North,Referral,Pending,2023-08
U005765,2023-06-11 22:20:39,55,West,Organic,Verified,2023-06
U005766,2023-10-26 20:21:22,44,South,Paid Search,Verified,2023-10
U005767,2023-01-18 16:29:53,29,East,Affiliate,Verified,2023-01
U005768,2023-12-26 13:50:46,30,South,Organic,Verified,2023-12
U005769,2024-11-18 04:44:53,28,North,Paid Search,Verified,2024-11
U005770,2023-10-18 11:48:30,38,South,Organic,Verified,2023-10
U005771,2023-03-21 01:33:29,45,North,Referral,Verified,2023-03
